Datos Medidos,Datos Predichos
36.0,39.4
40.0,39.53333333333333
42.0,39.266666666666666
35.0,39.2
36.0,39.4
56.0,39.6
73.0,39.53333333333333
71.0,39.86666666666667
76.0,48.8
71.0,61.53333333333333
78.0,59.133333333333326
77.0,57.0
76.0,52.13333333333333
76.0,49.46666666666667
70.0,46.06666666666667
74.0,45.06666666666666
36.0,42.733333333333334
36.0,39.333333333333336
37.0,39.53333333333333
38.0,39.0
36.0,38.6
35.0,38.06666666666667
36.0,38.06666666666667
36.0,38.0
35.0,37.8
36.0,37.666666666666664
36.0,37.666666666666664
37.0,37.666666666666664
37.0,37.86666666666667
37.0,38.06666666666667
38.0,38.2
38.0,39.266666666666666
39.0,39.2
38.0,39.53333333333333
38.0,39.93333333333333
39.0,39.93333333333333
36.0,40.266666666666666
38.0,40.333333333333336
38.0,40.46666666666667
38.0,40.2
39.0,39.93333333333333
39.0,39.733333333333334
40.0,38.8
38.0,38.733333333333334
37.0,39.06666666666667
40.0,39.13333333333333
37.0,38.86666666666667
38.0,38.733333333333334
39.0,38.46666666666667
38.0,38.4
37.0,38.733333333333334
38.0,39.13333333333333
36.0,39.666666666666664
37.0,39.4
37.0,39.333333333333336
37.0,39.333333333333336
39.0,39.8
37.0,40.2
39.0,40.333333333333336
37.0,40.6
39.0,40.86666666666667
37.0,40.6
40.0,39.93333333333333
39.0,39.6
37.0,39.2
38.0,38.86666666666667
38.0,38.733333333333334
40.0,39.46666666666667
46.0,39.4
42.0,40.13333333333333
44.0,39.333333333333336
40.0,39.666666666666664
37.0,40.2
34.0,39.2
38.0,39.6
39.0,38.666666666666664
40.0,38.2
36.0,38.333333333333336
36.0,38.333333333333336
39.0,38.46666666666667
37.0,38.266666666666666
37.0,38.53333333333333
38.0,38.06666666666667
38.0,39.13333333333333
36.0,39.4
41.0,38.53333333333333
41.0,39.06666666666667
43.0,38.86666666666667
37.0,38.733333333333334
45.0,39.266666666666666
50.0,40.06666666666667
37.0,43.733333333333334
40.0,40.266666666666666
37.0,40.06666666666667
38.0,39.2
38.0,39.333333333333336
36.0,38.53333333333333
39.0,39.266666666666666
40.0,38.2
40.0,38.733333333333334
39.0,38.6
37.0,38.733333333333334
39.0,38.733333333333334
37.0,38.2
39.0,38.6
37.0,38.6
38.0,39.0
39.0,38.6
37.0,38.13333333333333
39.0,38.8
39.0,38.86666666666667
39.0,39.333333333333336
40.0,39.53333333333333
38.0,39.333333333333336
38.0,39.4
39.0,39.4
34.0,39.333333333333336
36.0,39.46666666666667
35.0,38.666666666666664
33.0,37.86666666666667
36.0,37.666666666666664
37.0,37.86666666666667
36.0,38.4
38.0,38.2
42.0,37.733333333333334
38.0,40.06666666666667
36.0,38.53333333333333
37.0,38.2
37.0,38.06666666666667
38.0,37.86666666666667
38.0,37.6
38.0,38.0
37.0,38.333333333333336
37.0,39.266666666666666
38.0,38.53333333333333
39.0,38.4
40.0,37.733333333333334
39.0,38.666666666666664
35.0,38.6
37.0,39.266666666666666
37.0,38.4
38.0,38.0
38.0,37.733333333333334
39.0,37.8
38.0,37.666666666666664
38.0,38.13333333333333
38.0,38.2
38.0,38.13333333333333
40.0,38.06666666666667
38.0,38.2
37.0,38.0
39.0,38.4
37.0,38.13333333333333
39.0,38.13333333333333
37.0,38.666666666666664
37.0,38.2
39.0,38.46666666666667
37.0,38.46666666666667
38.0,38.6
40.0,38.4
37.0,38.6
38.0,38.266666666666666
38.0,38.13333333333333
38.0,37.8
40.0,37.86666666666667
40.0,37.733333333333334
38.0,37.6
39.0,37.6
38.0,37.53333333333333
37.0,37.6
40.0,38.0
37.0,37.6
37.0,38.06666666666667
40.0,37.4
38.0,38.266666666666666
40.0,37.8
39.0,38.0
39.0,37.4
36.0,38.0
38.0,37.8
36.0,38.266666666666666
38.0,37.53333333333333
37.0,38.333333333333336
38.0,38.06666666666666
38.0,38.2
36.0,38.266666666666666
39.0,38.0
38.0,38.0
37.0,37.46666666666667
37.0,38.0
38.0,38.2
36.0,38.333333333333336
39.0,37.86666666666667
38.0,37.8
37.0,38.2
37.0,38.4
38.0,37.93333333333333
37.0,38.2
37.0,38.2
37.0,37.733333333333334
38.0,38.13333333333333
38.0,37.93333333333334
39.0,38.06666666666667
37.0,38.266666666666666
37.0,37.53333333333333
37.0,37.86666666666667
37.0,37.93333333333334
37.0,38.2
36.0,37.93333333333334
38.0,38.06666666666667
36.0,38.0
37.0,38.2
37.0,38.06666666666667
38.0,37.733333333333334
39.0,38.13333333333333
38.0,38.2
38.0,38.333333333333336
40.0,38.13333333333333
37.0,38.8
36.0,38.266666666666666
37.0,38.666666666666664
40.0,37.86666666666667
38.0,39.0
38.0,38.13333333333333
35.0,37.8
38.0,38.06666666666667
37.0,38.13333333333333
38.0,38.06666666666667
36.0,37.8
38.0,37.86666666666667
39.0,37.93333333333333
40.0,37.666666666666664
41.0,37.733333333333334
41.0,38.8
43.0,38.4
40.0,38.53333333333333
40.0,38.4
40.0,38.46666666666667
38.0,38.2
37.0,38.6
38.0,37.666666666666664
37.0,37.86666666666667
37.0,37.6
38.0,37.53333333333333
38.0,38.06666666666667
38.0,38.266666666666666
38.0,38.266666666666666
38.0,37.93333333333334
40.0,37.8
38.0,37.93333333333334
37.0,37.8
40.0,38.0
42.0,37.733333333333334
37.0,38.733333333333334
39.0,37.733333333333334
41.0,38.6
39.0,39.6
40.0,39.2
40.0,39.666666666666664
